,uid,stemmed
1255,57802807,"[u'jaykinko', u'lab', u'today', u'mister', u'roger', u'said', u'beat', u'stagnant']"
1256,57802807,"[u'rt', u'mrsmoralezof3', u'home', u'lazi', u'day', u'like', u'lucki']"
1257,57802807,"[u'rt', u'raygotmoney', u'suck', u'bein', u'horni', u'period', u'say', u'what', u'realli', u'mind', u'though']"
1258,57802807,"[u'jktharul', u'right', u'read', u'three', u'mohawkslook', u'window', u'neighbor', u'walk', u'car', u'one']"
1259,57802807,"[u'abadawn', u'yo', u'drunk', u'time', u'got', u'lol']"
1260,57802807,"[u'thegoodsin', u'lol', u'gona', u'say', u'need', u'add', u'mani', u'yall', u'got', u'man', u'prison', u'bout', u'go', u'parol', u'soon']"
1261,57802807,"[u'rt', u'thegoodsin', u'quick', u'question', u'mani', u'ladi', u'kid', u'mani', u'still', u'father', u'filter', u'lol']"
1262,57802807,"[u'music101', u'dont', u'get', u'cameo', u'someon', u'know', u'gona', u'roast', u'arent', u'sure', u'ask', u'homi']"
1263,57802807,"[u'music101', u'produc', u'go', u'see', u'produc', u'price', u'think', u'ima', u'pay', u'800', u'someth', u'can', u'make', u'wiigtfoh']"
1264,57802807,"[u'rt', u'statecap', u'anyon', u'els', u'feelin', u'royc', u'album', u'like', u'daamn', u'man', u'hell', u'yeah']"
1265,57802807,"[u'rt', u'jaybarz', u'tonit', u'jay', u'barz', u'live', u'spunki', u'monkey', u'124', u'2nd', u'st', u'se', u'auburn', u'doors9pm', u'21', u'5', u'u', u'fuck', u'wit', u'rt']"
1266,57802807,"[u'music101', u'stack', u'mediocr', u'rapper', u'track', u'wont', u'make', u'add', u'someth', u'hot', u'exampl', u'232', u'doesnt', u'equal', u'10', u'imjustsay']"
1267,57802807,"[u'jmsee12', u'oh', u'okse', u'rememb', u'toilet', u'stori', u'detail', u'lol']"
1268,57802807,"[u'jmsee12', u'first', u'phone', u'went', u'toiletnow', u'drop', u'phone', u'abus', u'real', u'lol']"
1269,57802807,"[u'rt', u'1supermanageri', u'want', u'mush', u'lil', u'nicca', u'tho', u'68', u'he', u'51then', u'mush', u'woulda', u'real', u'liter', u'lol']"
1270,57802807,"[u'jaykinko', u'drink', u'40', u'bar']"
1271,57802807,"[u'rt', u'jmsee12', u'beauti', u'women', u'lot', u'less', u'beauti', u'theyr', u'fuck', u'crazi', u'women', u'arent', u'crazi', u'gtfoh']"
1272,57802807,"[u'love', u'rain', u'much', u'next', u'norwestern']"
1273,57802807,"[u'kingston', u'show', u'blastdud', u'drink', u'40', u'bar', u'smash', u'catch', u'ferryold', u'peopl', u'danc', u'waltz1nc', u'lifetim', u'exp']"
1274,57802807,"[u'come', u'everytim', u'white', u'dude', u'get', u'drunk', u'rap', u'denim', u'hat', u'known4']"
1275,57802807,"[u'rt', u'kublakai', u'way', u'kingston', u'rock', u'show', u'abadawn', u'gyeah']"
1276,57802807,"[u'rt', u'jmarie87']"
1277,i hate ugly feet eww <--- nothing worse than some nasty feet.,[u'nan']
1278,57802807,"[u'jaykinko', u'yoyou', u'rememb', u'back', u'day', u'cat', u'tri', u'tell', u'g', u'breakfast', u'jack', u'shit', u'wait', u'studio']"
1279,57802807,"[u'wesgoodlif', u'vote', u'nw']"
1280,47841336,"[u'now', u'halloween', u'come', u'gone', u'kcf', u'like', u'hear', u'request', u'upcom', u'christma', u'music', u'request', u'season', u'favorit']"
1281,47841336,"[u'mcegstad', u'happi', u'birthday', u'us', u'kcf']"
1282,47841336,"[u'check', u'oct', u'29', u'issu', u'vessel', u'onlin', u'wwwusiouxfallseduvessel']"
1283,47841336,"[u'gov', u'schwarzenegg', u'give', u'happi', u'hidden', u'messag']"
1284,47841336,"[u'ricki', u'gervai', u'host', u'golden', u'globe']"
1285,47841336,"[u'u2', u'concert', u'stream', u'live', u'youtub', u'u2webcast']"
1286,47841336,"[u'andrew', u'lloyd', u'webber', u'diagnos', u'cancer']"
1287,47841336,"[u'obama', u'declar', u'swine', u'flu', u'nation', u'emerg']"
1288,47841336,"[u'mjmckean', u'find', u'salvador', u'dali', u'paint', u'accommod', u'desir', u'post', u'photo']"
1289,47841336,"[u'orang', u'bounti', u'oneletteroffmovi']"
1290,47841336,"[u'dreamwork', u'creat', u'wild', u'thing']"
1291,47841336,"[u'mani', u'time', u'wish', u'life', u'music', u'present', u'supermarket', u'music']"
1292,47841336,"[u'shawncabl', u'shouldv', u'mayb', u'next', u'year']"
1293,47841336,"[u'kcf', u'quot', u'day', u'cant', u'beat', u'south', u'dakota', u'seafood', u'david', u'letterman', u'102009']"
1294,47841336,"[u'32', u'exoplanet', u'discov']"
1295,47841336,"[u'kcf', u'mugshot', u'week', u'meatloafor']"
1296,47841336,"[u'kelli', u'clarkson', u'cover', u'black', u'key']"
1297,47841336,"[u'call', u'balloon', u'boy', u'wasnt', u'balloon', u'isnt', u'just', u'attic', u'boy', u'atticboy']"
1298,47841336,"[u'rip', u'steve', u'ferguson']"
1299,47841336,"[u'mjmckean', u'congrat', u'jeopardi', u'win', u'cant', u'wait', u'see', u'well', u'cover', u'progress']"
1300,47841336,"[u'best', u'hoodi', u'ever']"
1301,47841336,"[u'tomorrow', u'lineup', u'student', u'develop', u'830930', u'nate', u'ellen', u'14', u'piper', u'random', u'48', u'luciano', u'trevor', u'811', u'alishaaubrey', u'11p1a', u'kcf']"
1302,47841336,"[u'4th', u'grader', u'ask', u'obama', u'everybodi', u'hate']"
1303,47841336,"[u'everi', u'time', u'u', u'tweet', u'beatcanc', u'ebay', u'millercoor', u'will', u'donat', u'01', u'cent', u'cancer', u'research', u'pleas', u'retweet', u'beatcanc']"
1304,47841336,"[u'babi', u'surviv', u'get', u'hit', u'train']"
1305,47841336,"[u'yo', u'balloon', u'boy', u'im', u'happi', u'imma', u'let', u'finish', u'ann', u'frank', u'one', u'best', u'attic', u'hide', u'out', u'time']"
1306,47841336,"[u'piper', u'random', u'48', u'luciano', u'trevor', u'811', u'late', u'alisha', u'aubrey', u'scarlet', u'letter', u'program', u'111a', u'945', u'kcf']"
1307,47841336,"[u'just', u'request', u'googl', u'wave', u'invit', u'get', u'googlewav', u'googlewaveinvit']"
1308,47841336,"[u'michael', u'jackson', u'final', u'singl', u'thisisit', u'musicmonday']"
1309,47841336,"[u'kcf', u'song', u'day', u'home', u'edward', u'sharp', u'magnet', u'zero']"
1310,47841336,"[u'sirkll', u'greg', u'steve', u'wow', u'good', u'call', u'glad', u'someon', u'know', u'masteri']"
1311,47841336,"[u'mjmckean', u'live', u'ghost', u'patti', u'griffin', u'96']"
1312,47841336,"[u'glenn', u'beck', u'prais', u'muse', u'muse', u'demand', u'retract']"
1313,47841336,"[u'teehitch', u'h1n1', u'quarantin', u'room']"
1314,47841336,"[u'tune', u'945', u'kcf', u'right', u'now', u'catch', u'saturday', u'night', u'come', u'9pm', u'12am']"
1315,47841336,"[u'video', u'ann', u'frank', u'surfac', u'youtub']"
1316,47841336,"[u'one', u'takewel', u'done']"
1317,47841336,"[u'listen', u'day', u'long', u'945', u'kcf']"
1318,47841336,"[u'today', u'kcf', u'lineup', u'karen', u'al', u'830930', u'dilig', u'intellig', u'101', u'nate', u'14', u'katelynn', u'48', u'luciano', u'811', u'alisha', u'aubrey', u'11p1a']"
1319,47841336,"[u'605magazin', u'ye', u'one', u'well']"
1320,16729208,"[u'halloween', u'2009', u'balloon', u'boy', u'costum', u'make', u'commenc', u'tomorrow']"
1321,16729208,"[u'sorri', u'smartphon', u'wont', u'replac', u'gp', u'unit', u'time', u'soon', u'tomtom', u'app', u'car', u'kit', u'iphon', u'240', u'tie', u'phone', u'navig']"
1322,16729208,"[u'just', u'forc', u'watch', u'2', u'minut', u'video', u'ad', u'nuvar', u'hulu', u'im', u'log', u'great', u'ad', u'target', u'hulu']"
1323,16729208,"[u'back', u'onlin', u'follow', u'terrifi', u'transit', u'new', u'host', u'ecstat', u'free', u'grip', u'network', u'solut']"
1324,16729208,"[u'glee', u'treadmil', u'least', u'im', u'distract']"
1325,16729208,"[u'rt', u'sengineland', u'open', u'letter', u'derek', u'powazek', u'valu', u'seo']"
1326,16729208,"[u'tweeti', u'2', u'soooooo', u'worth']"
1327,16729208,"[u'msignoril', u'internet', u'fring', u'led', u'chri', u'hugh', u'obama', u'openli', u'gay', u'onlin', u'coordin', u'led', u'campaign', u'victori']"
1328,16729208,"[u'load', u'time', u'issu', u'network', u'solut', u'kill', u'need', u'suggest', u'better', u'wp', u'host']"
1329,16729208,"[u'realli', u'wish', u'abl', u'make', u'nation', u'equal', u'march', u'thank', u'friend', u'make', u'feel', u'like', u'nem']"
1330,16729208,"[u'look', u'leav', u'stay', u'stow', u'mountain', u'lodg', u'tonight', u'hike', u'tomorrow']"
1331,16729208,"[u'im', u'big', u'iphon', u'fan', u'excit', u'hear', u'android', u'come', u'verizon', u'appl', u'att', u'drunk', u'power', u'need', u'competit']"
1332,16729208,"[u'adwordshelp', u'thank', u'help']"
1333,16729208,"[u'msignoril', u'barney', u'alway', u'problem', u'us', u'anyth', u'put', u'spot', u'parti', u'administr']"
1334,16729208,"[u'adwordshelp', u'hi', u'quick', u'q', u'viewthrough', u'convers', u'see', u'adword', u'includ', u'anyth', u'also', u'count', u'regular', u'convers']"
1335,16729208,"[u'kinda', u'want', u'go', u'whistler', u'april', u'year', u'someon', u'pleas', u'talk']"
1336,16729208,"[u'id', u'rather', u'cri', u'roll', u'royc', u'happi', u'bike', u'rt', u'pamannairbitch']"
1337,16729208,"[u'feel', u'crummi', u'cant', u'sleep', u'cant', u'wait', u'week']"
1338,16729208,"[u'bet', u'thought', u'bert', u'erni', u'just', u'roommat']"
1339,16729208,"[u'welldeserv', u'attent', u'portland', u'restaur', u'scene']"
1340,16729208,"[u'final', u'someth', u'good', u'come', u'fcc', u'net', u'neutral', u'rule', u'propos']"
1341,16729208,"[u'msignoril', u'right', u'main', u'activist', u'know', u'will', u'work', u'realli', u'feel', u'like', u'ad', u'will', u'reson', u'peopl']"
1342,16729208,"[u'butternut', u'squash', u'crab', u'bisqu', u'delici']"
1343,16729208,"[u'wait', u'window', u'whole', u'food', u'shatter', u'fighter', u'jet', u'circl', u'low', u'metro', u'west', u'littl', u'ridicul']"
1344,16729208,"[u'facebook', u'desktop', u'notif', u'mac', u'awesom']"
1345,16729208,"[u'start', u'weekend', u'keen', u'littl', u'earli', u'alreadi', u'fall', u'southern', u'nh']"
1346,16729208,"[u'wait', u'glee', u'9p', u'excit']"
1347,16729208,"[u'im', u'taser', u'advoc', u'get', u'real', u'laugh', u'know', u'gay', u'hate', u'preacher', u'stephen', u'anderson']"
1348,16729208,"[u'watch', u'world', u'mine', u'logo', u'buy', u'soundtrack', u'itun']"
1349,16729208,"[u'jeffamit', u'congrat', u'go', u'ride', u'brattleboro', u'bbq']"
1350,16729208,"[u'rt', u'logochannel', u'vermont', u'gay', u'ice', u'cream', u'lover', u'meet', u'ben', u'jerri', u'new', u'flavor', u'hubbi', u'hubbi']"
1351,16729208,"[u'realli', u'happi', u'snow', u'leopard', u'far', u'just', u'feel', u'stabl', u'kind', u'like', u'tiger', u'1', u'incompat', u'now', u'fix']"
1352,16729208,"[u'death', u'iphon', u'explos', u'risk', u'im', u'will', u'take', u'bleed', u'edg', u'technolog']"
1353,16729208,"[u'msignoril', u'may', u'take', u'monday', u'work', u'can', u'devot', u'full', u'attent', u'interview']"
1354,16729208,"[u'im', u'think', u'vacat', u'dont', u'know', u'just', u'need', u'plan', u'one']"
1355,16729208,"[u'watch', u'matt', u'cutt', u'wordcamp', u'present', u'wwwcligsqzlsbb']"
1356,16729208,"[u'virgin', u'mobil', u'broadband2go', u'great', u'fast', u'prepaid', u'work', u'mac']"
1357,16729208,"[u'bill', u'mckibben', u'colbert', u'report']"
1358,16729208,"[u'boloco', u'tuesday', u'postgym', u'treat']"
1359,16729208,"[u'new', u'display', u'new', u'setup', u'13', u'great', u'road', u'need', u'24', u'real', u'estat', u'home']"
1360,16729208,"[u'newscorp', u'continu', u'threaten', u'remov', u'content', u'googl', u'wow', u'realli', u'dont', u'get']"
1361,16729208,"[u'interest', u'fed', u'regul', u'overdraft', u'fee']"
1362,16729208,"[u'busi', u'day', u'new', u'offic', u'waltham', u'monday', u'lot', u'pack', u'move', u'go']"
1363,16729208,"[u'just', u'saw', u'linda', u'bean', u'chronicl', u'main', u'snidley', u'whiplash']"
1364,16729208,"[u'squealingrat', u'heard', u'may', u'abl', u'get', u'hand', u'googl', u'wave', u'invit', u'pretti', u'pleas']"
1365,16729208,"[u'sometim', u'necessari', u'tune', u'peopl', u'im', u'tempt', u'argu']"
1366,16729208,"[u'ski', u'season', u'come', u'quickli', u'plan', u'bunch', u'trip', u'includ', u'sia', u'denver', u'end', u'januari']"
1367,16729208,"[u'sooo', u'warm', u'doesnt', u'match', u'christma', u'decor', u'everywher']"
1368,16729208,"[u'28', u'ye', u'vote', u'frye', u'island', u'believ', u'singl', u'one', u'actual', u'resid', u'main', u'peopl', u'standard', u'noon1']"
1369,16729208,"[u'voteyeson1', u'peopl', u'cant', u'handl', u'get', u'call', u'dont', u'get', u'involv', u'religi', u'issu', u'dont', u'get', u'involv', u'issu', u'votenoon1']"
1370,16729208,"[u'keep', u'finger', u'cross', u'main', u'votenoon1']"
1371,16729208,"[u'live', u'main', u'pleas', u'vote', u'1', u'tomorrow']"
1372,16729208,"[u'rt', u'techcrunch', u'twitter', u'vs', u'facebook', u'one', u'mac', u'one', u'pc']"
1373,16729208,"[u'beauti', u'day', u'still', u'70', u'degre', u'breezi', u'boston', u'still', u'trick', u'treat']"
1374,16729208,"[u'busi', u'busi', u'natick', u'collect']"
1375,16729208,"[u'realli', u'optimist', u'follow', u'marriag', u'debat', u'main', u'tonight', u'couldnt', u'gone', u'better', u'noon1']"
1376,16729208,"[u'wander', u'whole', u'food', u'portland', u'huuuuuuuuug', u'compar', u'anyth', u'near']"
1377,16729208,"[u'ye', u'1', u'ad', u'main', u'ridicul', u'hate', u'thing', u'ive', u'ever', u'seen', u'hard', u'watch']"
1378,16729208,"[u'net', u'neutral', u'realli', u'import', u'topic', u'glenn', u'beck', u'idiot', u'didnt', u'know', u'alreadi']"
1379,16729208,"[u'rt', u'kelkelli', u'hospit', u'forc', u'lesbian', u'mom', u'die', u'alon', u'judg', u'give', u'stamp', u'approv', u'get', u'outrag']"
1380,16729208,"[u'back', u'bird', u'crawl', u'im', u'tri', u'work']"
1381,16729208,"[u'boston', u'area', u'cover', u'white', u'earliest', u'can', u'rememb', u'legitim', u'snow', u'like', u'hope', u'sign', u'winter', u'will', u'go']"
1382,16729208,"[u'pumpkin', u'festiv', u'keen', u'place', u'realli', u'halloweentown']"
1383,59,"[u'what', u'ugli', u'wrap', u'plastic']"
1384,59,"[u'spare', u'rib']"
1385,59,"[u'what', u'skelton', u'fav', u'bq']"
1386,59,[u'marti']
1387,59,"[u'nicearti', u'let', u'sandi', u'fun']"
1388,59,"[u'super', u'glu', u'one']"
1389,59,"[u'bring', u'ghost', u'footbal', u'game']"
1390,59,"[u'boo', u'much']"
1391,59,"[u'bring', u'ghost', u'toast', u'footbal', u'game']"
1392,59,"[u'go', u'hous', u'sinc', u'dont', u'know']"
1393,59,[u'bugger']
1394,59,"[u'what', u'diff', u'sugar', u'buger']"
1395,59,[u'wrap']
1396,59,"[u'mummi', u'fav', u'music']"
1397,59,"[u'make', u'look', u'like', u'end', u'zone']"
1398,59,"[u'keep', u'stl', u'ram', u'front', u'yard']"
1399,59,[u'tim535353']
1400,Yes! Congrats! RT: @dropandgiveme20 is VERY honored to be Ellipse Fitness-Oakville's Employee of the YEAR!,[u'nan']
1401,59,"[u'ye', u'congrat', u'rt', u'dropandgiveme20']"
1402,is VERY honored to be Ellipse Fitness-Oakville's Employee of the YEAR!,[u'nan']
1403,59,"[u'cousinmoira', u'nice', u'work', u'cover', u'stori', u'alivemagstl']"
1404,59,"[u'want', u'parti', u'pooper']"
1405,59,"[u'roman', u'cathol']"
1406,59,[u'nun']
1407,59,"[u'call', u'sleep', u'walk', u'noun']"
1408,59,"[u'serial', u'killer']"
1409,59,"[u'eat', u'cereal', u'everyday']"
1410,59,[u'eileen']
1411,59,"[u'call', u'one', u'leg', u'women']"
1412,59,"[u'got', u'toad']"
1413,59,"[u'happen', u'frog', u'car']"
1414,59,"[u'thank', u'benjaminakand', u'well']"
1415,59,"[u'ram', u'need', u'bank', u'make', u'deposit']"
1416,59,"[u'get', u'quaterback']"
1417,59,"[u'footbal', u'team', u'go', u'bank']"
1418,59,[]
1419,59,"[u'what', u'middl', u'franc']"
1420,59,"[u'french', u'fli']"
1421,59,"[u'frog', u'eat', u'franc']"
1422,59,"[u'ground', u'beef']"
1423,59,"[u'what', u'legless', u'cow', u'call']"
1424,59,"[u'driver', u'licens']"
1425,61,"[u'mike', u'get', u'time']"
1426,61,"[u'durtyguerti', u'use', u'work', u'someon', u'use', u'irregardless', u'constantli', u'drove', u'crazi']"
1427,61,"[u'ebauman', u'tri', u'get', u'unfollow']"
1428,61,"[u'sflili', u'thank', u'suspect', u'cabl', u'car', u'pizza']"
1429,61,"[u'tberman', u'im', u'thinkin', u'slice', u'combo', u'pizza', u'sit']"
1430,61,"[u'ceedub', u'im', u'think', u'cabl', u'car', u'pizza']"
1431,61,"[u'spent', u'last', u'20hr', u'worst', u'case', u'food', u'poison', u'ive', u'ever', u'experienc', u'dont', u'think', u'ill', u'much', u'weekend']"
1432,61,"[u'tara', u'high', u'cele', u'better', u'sound', u'glitter']"
1433,61,"[u'total', u'diggin', u'beauti', u'bar', u'new', u'look']"
1434,61,"[u'just', u'oust', u'kevinmonti', u'mayor', u'beauti', u'bar', u'foursquar']"
1435,61,"[u'willotoon', u'just', u'bought', u'5', u'earlier', u'im', u'cubano', u'turkey', u'ciabatta', u'bacon']"
1436,61,"[u'awesom', u'lazi', u'day']"
1437,61,"[u'tara', u'saw', u'dunord', u'last', u'year', u'good', u'mellow']"
1438,61,"[u'teddyg', u'cant', u'wait', u'see', u'tweet', u'random', u'girl', u'friend', u'list']"
1439,61,"[u'durtyguerti', u'brandi', u'bourbon']"
1440,61,"[u'maxwel', u'im', u'wait', u'day', u'actual', u'tweet', u'complet', u'sentenc', u'english']"
1441,61,"[u'seanbonn', u'still', u'rememb', u'nightmar', u'kid', u'origin', u'v']"
1442,61,"[u'seanbonn', u'can', u'watch', u'hulu']"
1443,61,"[u'willotoon', u'your', u'make', u'feel', u'better', u'vast', u'collect', u'park', u'ticket']"
1444,61,"[u'aprilini', u'concur']"
1445,61,"[u'rtomayko', u'use', u'homebrew', u'set', u'new', u'box', u'im', u'pretti', u'pleas']"
1446,61,"[u'just', u'oust', u'nicomoni', u'mayor', u'taqueria', u'el', u'toro', u'foursquar']"
1447,61,"[u'sflili', u'hunch', u'laptop', u'coffe', u'bar', u'probabl', u'doesnt', u'help', u'yoga', u'pilat', u'anyth', u'work', u'core', u'good']"
1448,61,"[u'willotoon', u'im', u'total']"
1449,61,"[u'just', u'intro', u'upris', u'muse', u'sound', u'like', u'doctor', u'theme']"
1450,61,"[u'spangley', u'ditto']"
1451,61,"[u'rk', u'mean', u'dress', u'roller', u'girl']"
1452,61,"[u'reveal', u'true', u'natur']"
1453,61,"[u'dodg', u'trick', u'treater', u'ad', u'whole', u'new', u'element', u'run', u'tonight']"
1454,61,"[u'tywhit', u'check', u'video', u'dude', u'post', u'youtub', u'there', u'quit', u'good', u'one']"
1455,61,"[u'cant', u'stop', u'watch', u'video', u'jack', u'beat', u'remix', u'im', u'toy', u'even', u'creepier', u'origin']"
1456,61,"[u'wait', u'arriv', u'home', u'wonder', u'still', u'hot']"
1457,61,"[u'durtyguerti', u'join', u'club']"
1458,61,"[u'look', u'forward', u'wear', u'devil', u'costum', u'episco', u'disco', u'grace', u'cathedr', u'tomorrow']"
1459,61,"[u'just', u'oust', u'sw', u'mayor', u'danvil', u'foursquar']"
1460,61,"[u'bmizerani', u'im', u'total', u'date', u'hear', u'fido', u'immedi', u'think']"
1461,61,"[u'rt', u'rt', u'saramg', u'twitter', u'easter', u'egg', u'enter', u'trick', u'quot', u'updat', u'web', u'client', u'treat', u'someth']"
1462,61,"[u'rt', u'trammel', u'insid', u'us', u'disaffect', u'loath', u'cultur', u'signific']"
1463,Where The Dirty Hipsters Are,[u'nan']
1464,http://j.mp/lCWiD,[u'nan']
1465,61,"[u'youd', u'think', u'guardian', u'choos', u'word', u'care', u'rt', u'durtyguerti', u'nutt', u'sack']"
1466,61,"[u'trammel', u'suddenli', u'crave', u'fish', u'stick']"
1467,11665472,"[u'icefasho', u'safe', u'flight', u'dont', u'bring', u'back', u'ladi', u'boy', u'well', u'except', u'roodrizzl']"
